icp;tc;ois;usd_loc;libor;inflation;real
3,175;667,6;2,465;2,708000505;3,02375;2,752415938;0,605
3,18;667,55;2,437;2,585733153;3,02063;2,846881281;0,6
3,17;654,54;2,4034;2,504639291;2,9835;2,86290482;0,56
3,202;652,1;2,419;2,51273864;2,96163;2,851145302;0,502
3,22;651,25;2,434;2,547554348;2,98013;2,847294082;0,5
3,2;651,68;2,429;2,539875574;2,98575;2,855410251;0,48
3,185;654,57;2,4322;2,562118221;2,962;2,811804835;0,455
3,175;655,16;2,414;2,581794869;2,94825;2,756638641;0,475
3,145;658,89;2,407;2,558723571;2,93575;2,761670049;0,505
3,105;663,07;2,413;2,46739809;2,92425;2,859779814;0,485
3,135;660,6;2,4216;2,524985969;2,91525;2,795884605;0,555
3,16;663,74;2,434;2,585899003;2,91575;2,744475129;0,6
3,145;666,89;2,416;2,577079032;2,91675;2,734440005;0,635
3,165;663,85;2,423;2,615244348;2,906;2,692382455;0,655
3,18;661,03;2,422;2,615181527;2,90713;2,692382455;0,69
3,17;656,9;2,414;2,685333181;2,89113;2,599002563;0,68
3,168;652,89;2,411;2,57423358;2,87425;2,691992213;0,618
3,182;654,1;2,423;2,547615248;2,88863;2,747334196;0,662
3,177;651,05;2,4089;2,496278571;2,89163;2,790412732;0,697
3,185;649,66;2,409;2,473234703;2,88313;2,808249521;0,675
3,18;648,98;2,403;2,445687899;2,87825;2,828012009;0,68
3,19;650,78;2,407;2,444928037;2,8665;2,82203214;0,73
3,2;654,63;2,421;2,474553384;2,86488;2,802879309;0,73
3,202;658,68;2,4382;2,513415388;2,879;2,792844284;0,702
3,195;658,82;2,43;2,51990594;2,88325;2,780380565;0,725
3,195;657,05;2,436;2,455235617;2,88363;2,861038114;0,735
3,165;659,09;2,428;2,429109282;2,88638;2,8850619;0,645
3,147;665,8;2,408;2,403663798;2,87613;2,881318529;0,607
3,137;671,6;2,404;2,529777272;2,86363;2,721254;0,627
3,145;670,62;2,407;2,434269265;2,869;2,836860777;0,675
3,147;666,53;2,391;2,427102985;2,8685;2,825831265;0,627
3,145;668,79;2,3948;2,42109685;2,859;2,827946846;0,625
3,14;671,28;2,386;2,427960368;2,84588;2,796697084;0,58
3,135;668,74;2,3744;2,447795999;2,8405;2,755328958;0,545
3,15;665,93;2,38;2,460364098;2,81763;2,725596347;0,57
3,155;665,7;2,387;2,499363355;2,81038;2,684034334;0,545
3,14;666,02;2,367;2,492205162;2,8135;2,672153401;0,54
3,115;669,52;2,3707;2,491698684;2,79413;2,658445033;0,615
3,08;680,05;2,316;2,419110109;2,787;2,668209263;0,52
3,08;679,96;2,261;2,335787584;2,74575;2,65783618;0,52
3,095;680,82;2,285;2,328492056;2,72463;2,673738798;0,505
3,09;683,29;2,248;2,270592874;2,68288;2,656184783;0,48
3,09;683,39;2,268;2,37462722;2,69425;2,573270847;0,47
3,1;679,72;2,284;2,317222605;2,71063;2,671767014;0,47
3,09;671,85;2,317;2,343204779;2,73;2,699469571;0,46
3,075;673,24;2,306;2,371401981;2,73325;2,657868447;0,435
3,07;666,73;2,322;2,392569969;2,7495;2,668402213;0,38
3,057;665,63;2,327;2,417013011;2,7365;2,634588838;0,377
3,057;664,69;2,333;2,324915256;2,75113;2,760696879;0,397
3,06;663,71;2,343;2,336172776;2,74988;2,757916241;0,2
3,06;663,95;2,3337;2,526744732;2,75413;2,543712904;0,16
3,06;662,11;2,324;2,332427393;2,74013;2,73022952;0,14
3,07;665,14;2,3415;2,314627254;2,73413;2,765873159;0,14
3,09;661,02;2,3585;2,383317175;2,74838;2,719761473;0,2
3,09;663,26;2,364;2,358972512;2,75488;2,760751254;0,24
3,09;662,7;2,362;2,314534964;2,75525;2,811752944;0,22
3,092;661,31;2,362;2,479439846;2,76188;2,631062242;0,262
3,085;662,4;2,358;2,314823878;2,74638;2,797605511;0,255
3,085;662,2;2,358;2,314823878;2,74638;2,797605511;0,255
3,085;664,05;2,344;2,312397962;2,74638;2,783912988;0,255
3,085;667,88;2,3286;2,281530772;2,73563;2,792067544;0,245
3,08;672,8;2,3;2,241787177;2,72513;2,795893858;0,24
3,085;675,47;2,315;2,233371103;2,71625;2,815527944;0,245
3,085;674,65;2,286;2,206170311;2,7175;2,815832019;0,265
3,09;679,61;2,293;2,215441156;2,713;2,807977536;0,27
3,085;676,76;2,2816;2,153368734;2,71688;2,87866788;0,285
3,085;678,5;2,306;2,171190475;2,71038;2,87866788;0,285
3,09;681,64;2,3266;2,172118585;2,73688;2,931527336;0,28
3,088;677,99;2,325;2,190627558;2,7455;2,913908152;0,278
3,085;678,41;2,299;2,18410334;2,7455;2,889929421;0,275
3,08;684,9;2,2892;2,134172029;2,72138;2,91906323;0,28
3,065;684,26;2,291;2,402231395;2,71375;2,588094245;0,255
3,067;684,68;2,2677;2,371115546;2,70213;2,58427735;0,267
3,065;686,53;2,266;2,374917978;2,69338;2,569856785;0,265
3,045;693,56;2,197;2,257519395;2,67225;2,600612541;0,265
3,05;691,05;2,205;2,253034543;2,63925;2,58298137;0,23
3,04;690,85;2,1867;2,241627732;2,6325;2,567994528;0,27
3,045;693,85;2,205;2,283185235;2,61425;2,524727807;0,235
3,047;695,89;2,2059;2,30469259;2,63538;2,522412215;0,257
3,035;696,3;2,22;2,327241993;2,64688;2,52490872;0,205
3,035;694,76;2,2423;2,356613727;2,65363;2,52490872;0,205
2,995;697,1;2,23;2,358019604;2,66563;2,520909873;0,195
2,98;696,83;2,174;2,277267474;2,64475;2,52481826;0,2
2,995;694,63;2,181;2,274802862;2,619;2,511003962;0,295
2,91;698,61;2,192;2,281236788;2,619;2,516550684;0,17
2,84;707,22;2,159;2,212374357;2,59988;2,537156925;0,06
2,82;705,86;2,155;2,138478501;2,57075;2,590611151;0,11
2,827;709,3;2,118;2,117376704;2,57813;2,578888929;0,027
2,795;710,21;2,008;1,954695695;2,51025;2,578704201;-0,045
2,76;701,74;1,89;1,794661807;2,41338;2,541586489;-0,06
2,77;694,14;1,922;1,869252019;2,40525;2,473123181;-0,03
2,76;694,05;1,898;1,849141556;2,3825;2,445450964;-0,01
2,785;692,4;1,908;1,856978105;2,34763;2,412132931;0,015
2,745;692,05;1,865;1,734460386;2,34613;2,522705323;-0,075
2,33;697,67;1,908;1,794068566;2,33763;2,486080033;-0,46
2,27;692,72;1,93;1,818922584;2,34325;2,486346885;-0,36
2,28;695,61;1,89;1,727087527;2,333;2,553066901;-0,41
2,29;696,11;1,829;1,680279536;2,30563;2,509699832;-0,36
2,295;699,93;1,84;1,611952083;2,2465;2,564319402;-0,365
2,315;700,41;1,874;1,660861618;2,28675;2,580208642;-0,335
2,295;696,35;1,878;1,670874906;2,26438;2,545077208;-0,325
2,295;692,3;1,7515;1,576455813;2,29775;2,552884193;-0,245
2,235;683,54;1,77;1,563038199;2,1615;2,447704094;-0,225
2,27;684,16;1,756;1,496375433;2,20213;2,584204602;-0,21
2,285;680,82;1,7219;1,455087595;2,17875;2,578256895;-0,185
2,295;681,02;1,731;1,533254978;2,14738;2,424329178;-0,065
2,345;679,86;1,779;1,511627312;2,18325;2,569417553;0,035
2,325;680,09;1,7599;1,478263215;2,18463;2,600842866;0,065
2,325;678,73;1,767;1,470765613;2,17813;2,616838247;0,105
2,34;679,64;1,8125;1,528591699;2,20188;2,610839442;0,12
2,322;680,44;1,776;1,473498962;2,20313;2,655420181;0,102
2,31;679,2;1,763;1,469215023;2,18038;2,616369884;0,11
2,312;678,99;1,766;1,472138735;2,17938;2,61441737;0,092
2,345;683,49;1,85;1,549783078;2,19163;2,616182586;0,125
2,325;686,93;1,855;1,64886073;2,2615;2,544230949;0,065
2,315;689,53;1,865;1,641223362;2,2735;2,583485953;0,065
2,3;686,2;1,798;1,576577174;2,28575;2,606772804;0,07
2,293;681,39;1,822;1,513736028;2,19325;2,639893235;0,053
2,275;679,43;1,792;1,508849347;2,23113;2,649823832;0,035
2,23;680,7;1,773;1,474657886;2,2105;2,657712367;-0,01
2,23;681,52;1,779;1,479902629;2,21088;2,657712367;-0,01
2,185;682,16;1,74;1,459925237;2,217;2,642313388;-0,065
2,17;684,25;1,656;1,3717381;2,19213;2,646399688;-0,09
2,043;686,8;1,746;1,425858911;2,15775;2,642218996;-0,167
2,027;688,73;1,734;1,445704719;2,18838;2,62477591;-0,253
2,05;693,06;1,762;1,476377468;2,19125;2,615173005;-0,3
2,025;690,34;1,748;1,498070056;2,1795;2,543116048;-0,275
2,04;696,16;1,767;1,472235193;2,17888;2,615126291;-0,26
2,055;694,98;1,766;1,505041425;2,19663;2,577502861;-0,325
2,065;697,32;1,7586;1,452591584;2,198;2,661038961;-0,275
2,062;701,31;1,767;1,409095173;2,1885;2,744370696;-0,338
2,007;697,22;1,811;1,41711176;2,18863;2,796962837;-0,433
1,985;705,35;1,676;1,381553812;2,2385;2,715584416;-0,495
1,918;713,19;1,645;1,259937926;2,11588;2,762534986;-0,572
1,852;720,67;1,497;1,094439936;2,03675;2,78591328;-0,588
1,875;716,01;1,524;1,08178665;1,99413;2,809291573;-0,525
1,83;715,94;1,511;1,064822172;1,977;2,805395191;-0,56
1,86;709,21;1,5316;1,101307665;1,993;2,771685785;-0,49
1,86;711,49;1,548;1,105352428;1,98788;2,783943077;-0,42
1,85;714,03;1,49;1,065257356;1,99063;2,784340032;-0,5
1,9;705,02;1,571;1,108504284;1,97013;2,792117518;-0,48
1,86;711,33;1,492;1,06872867;2,029;2,832587994;-0,52
1,86;710,7;1,4262;0,973008255;1,9325;2,832587994;-0,52
1,86;708,58;1,4322;1,00116207;1,945;2,78239566;-0,52
1,88;713,1;1,485;1,106583467;1,95325;2,621199698;-0,5
1,87;710,65;1,455;1,01964293;1,9485;2,780451289;-0,51
1,87;710,95;1,504;1,048294828;1,95425;2,803783747;-0,51
1,877;713,51;1,544;1,085326382;1,97325;2,807172156;-0,503
1,855;718,39;1,466;1,075049261;2,0285;2,766181149;-0,525
1,858;719,8;1,486;1,061922135;2,0285;2,838580062;-0,522
1,87;722,41;1,471;1,057271874;1,94938;2,712204922;-0,51
1,875;722,44;1,47;0,978714577;1,94938;2,927910413;-0,505
1,875;721,31;1,482;0,98739139;1,96138;2,943883437;-0,505
1,875;721,62;1,4766;0,998787936;1,974;2,918345623;-0,505
1,865;724,8;1,466;0,978580982;1,94938;2,920341938;-0,515
1,815;725,76;1,397;0,910444388;1,93638;2,971211527;-0,535
1,655;723,65;1,375;0,886133892;1,89688;2,943358812;-0,525
1,675;715,28;1,437;0,930529342;1,891;2,920237844;-0,345
1,655;712,27;1,45;0,919090202;1,949;3,074834216;-0,375
1,675;714,93;1,484;1,029589301;1,94875;2,808833578;-0,345
1,677;711,66;1,5323;1,081482894;1,97038;2,791734656;-0,383
1,69;715,34;1,5223;1,091511755;2,00863;2,801378394;-0,37
1,69;709,83;1,562;1,136165353;2,00563;2,757339899;-0,38
1,74;707,07;1,617;1,191799772;2,04913;2,780201245;-0,32
1,74;709,21;1,572;1,150920193;2,06963;2,826832287;-0,33
1,735;714,86;1,581;1,138042487;2,06538;2,869282841;-0,325
1,735;716,35;1,5897;1,143817404;2,0645;2,869282841;-0,325
1,735;716,11;1,567;1,132743577;2,07413;2,869282841;-0,325
1,735;717,53;1,563;1,124878647;2,065;2,869282841;-0,325
1,645;722,43;1,543;1,082605487;2,03338;2,898105892;-0,405
1,6;724,02;1,48;1,025543978;2,02925;2,928484848;-0,47
1,617;727,66;1,536;1,103222492;1,985;2,763685496;-0,453
1,612;727,21;1,532;1,038157957;2,02013;2,981086972;-0,458
1,61;726,8;1,517;1,022471454;2,04325;3,0314883;-0,46
1,61;728,66;1,508;1,012997838;2,03213;3,025131865;-0,48
1,627;728,75;1,438;1,021331498;2,0355;2,865914746;-0,453
1,605;725,53;1,386;0,900128307;1,95825;3,015275132;-0,455
1,582;717,48;1,31;0,834203906;1,91425;3,006060606;-0,478
1,585;715,51;1,342;0,852659067;1,85313;2,916641079;-0,425
1,595;718,12;1,369;0,767733589;1,86775;3,330516976;-0,425
1,53;724,7;1,331;0,949448373;1,8885;2,647425149;-0,48
1,535;724,12;1,37;0,898128116;1,88188;2,870610053;-0,465
1,55;718,06;1,416;0,956676634;1,896;2,806315014;-0,45
1,587;710,2;1,476;1,037220039;1,9555;2,782744154;-0,413
1,585;712,4;1,468;1,041787519;1,97313;2,780370072;-0,385
1,585;716,3;1,496;1,073826794;1,97413;2,750255905;-0,385
1,57;717,07;1,457;1,059860391;1,99225;2,738764723;-0,38
1,597;712,01;1,4668;1,04633208;1,99313;2,794068097;-0,363
1,6;711,82;1,442;1,115585879;1,98725;2,568708114;-0,39
1,58;725,77;1,461;1,127884631;1,96063;2,539692758;-0,42
1,58;723,77;1,426;1,13291462;1,96725;2,476178213;-0,62
1,525;726,25;1,4276;1,20743327;1,94275;2,296996421;-0,705
1,465;724,24;1,4204;1,238268594;1,96088;2,249297095;-0,715
1,45;727,99;1,4481;1,274352096;1,95575;2,22240116;-0,59
1,483;723,85;1,46;1,333100707;1,99525;2,185179997;-0,547
1,48;727,08;1,4579;1,321263951;1,98875;2,194412875;-0,58
1,425;738,65;1,433;1,297588745;1,97988;2,186492486;-0,705
1,425;741,36;1,383;1,236816755;1,95538;2,186492486;-0,705
1,425;740,75;1,422;1,252099204;1,92525;2,186492486;-0,705
1,375;739,97;1,445;1,159016406;1,96;2,443623736;-0,825
1,315;748,48;1,469;1,259229023;1,96688;2,294536312;-0,855
1,297;741;1,457;1,249895445;1,97663;2,304152657;-0,833
1,31;741,64;1,479;1,159834037;1,983;2,528686783;-0,82
1,32;747,59;1,489;1,116800727;1,99975;2,666212223;-0,82
1,335;760,43;1,487;1,218992623;1,99413;2,432558865;-0,805
1,46;783,82;1,477;1,201847679;2,00563;2,464801125;-0,72
1,64;794,97;1,457;1,035715676;1,987;2,795225626;-0,6
1,695;802,63;1,434;0,969186421;1,97113;2,916467213;-0,765
1,545;777,29;1,447;1,089613826;1,961;2,604195112;-0,915
1,51;772,66;1,436;0,976645015;1,95338;2,872132285;-0,88
1,58;787,14;1,4245;0,964947366;1,94163;2,866324145;-0,88
1,655;795,35;1,412;0,955004775;1,90925;2,822876985;-0,815
1,64;795,28;1,426;0,968786318;1,90863;2,809398037;-0,78
1,68;798,86;1,438;0,995836469;1,91488;2,765110062;-0,74
1,65;795,59;1,452;1,018913963;1,94175;2,767084468;-0,81
1,627;799,26;1,447;1,010367027;1,94163;2,780710904;-0,803
1,622;818,8;1,4674;0,966099515;1,93975;2,946269102;-0,808
1,65;828,36;1,463;0,9091489;1,95025;3,138337131;-0,79
1,65;809,46;1,4566;0,88646594;1,95213;3,207650098;-0,79
1,83;803,36;1,4606;0,885121682;1,9625;3,238455861;-0,49
1,83;802,92;1,418;0,829711966;1,93663;3,309752603;-0,57
1,795;791,14;1,435;0,870478368;1,917;3,160210641;-0,595
1,93;783,47;1,443;0,824724611;1,92263;3,363977567;-0,43
1,86;778,27;1,461;0,830674008;1,92313;3,382425481;-0,54
1,785;775,6;1,4562;0,847610699;1,93525;3,324770501;-0,645
1,755;778,79;1,471;0,853277322;1,93288;3,332171626;-0,635
1,77;769,78;1,459;0,87028288;1,94325;3,257793318;-0,61
1,785;769,45;1,496;0,884335644;1,93288;3,269786195;-0,565
1,72;763,63;1,476;0,900471711;1,96388;3,219076006;-0,63
1,69;761,71;1,497;0,925716929;1,95963;3,168966689;-0,66
1,705;756,17;1,495;0,941751465;1,96838;3,124739605;-0,645
